"","DiscoverySample","ReplicationSample1","ReplicationSample2","Sample2Retest"
"DiscoverySample",0,0.0673726521874081,-0.470945177694862,1.65323120268607
"ReplicationSample1",0.0673726521874081,0,-0.475683456896737,1.41478166514289
"ReplicationSample2",-0.470945177694862,-0.475683456896737,0,1.62299112117635
"Sample2Retest",1.65323120268607,1.41478166514289,1.62299112117635,0
