"","DiscoverySample","ReplicationSample1","ReplicationSample2","Sample2Retest"
"DiscoverySample",0,-2.77079931882356,-0.873849936367081,-1.68194586743867
"ReplicationSample1",-2.77079931882356,0,1.03166083864264,0.603874969003361
"ReplicationSample2",-0.873849936367081,1.03166083864264,0,-0.466154050444438
"Sample2Retest",-1.68194586743867,0.603874969003361,-0.466154050444438,0
