"","DiscoverySample","ReplicationSample1","ReplicationSample2","Sample2Retest"
"DiscoverySample",0,0.590097241868806,-0.888282575617076,1.61619394040349
"ReplicationSample1",0.590097241868806,0,-1.21583709620959,0.971640473184426
"ReplicationSample2",-0.888282575617076,-1.21583709620959,0,1.9421099656124
"Sample2Retest",1.61619394040349,0.971640473184426,1.9421099656124,0
