"tdcs","neurocaps_mcr","neurocaps_ocr","tacs"
NA,0.533270040622218,0.741473083774016,1.95826581286949
0.533270040622218,NA,0.239443574937641,1.26204195600689
0.741473083774016,0.239443574937641,NA,0.929567387237713
1.95826581286949,1.26204195600689,0.929567387237713,NA
